id,Company,Owner,Keep
7041914157,Live Nation,,No
7041478169,Live Media,simon@vamp.me,No
7357147046,Live Love Party,,No
14951235957,Live Love Nourish,,No
7041947261,Live Loud Girl,,No
14951257358,Live Like Wldflwr,,No
14951309483,Live Eat Learn,,No
7357427547,Live Alive Fitness,,No
7041936044,Live,,No
9538638157,Liv Kaplan,,No
14951239563,Littleraeprints,,No
7357308030,Littlelupin,,No
7352762999,Littlealpinestudio,,No
7950541444,LittleMistress,,No
14951278446,LittleKinPhotography,,No
14950890885,LittleCITY.ch,,No
14951262890,LittleButtonDiaries,,No
7042015145,Little-Fishy,,No
7357074856,Little Wildling Co,,No
8822340353,Little Spoon Organic,,No
14951314561,Little Shao,,No
14951332989,Little Ruby,,No
7352812412,Little Red Industries,,No
14950971783,Little Party Dress,,No
8822427731,Little Ones,,No
7357444675,Little Miss Mon Bon,,No
7041479444,Little Lucifer,alexandra@vamp.me,No
14951295540,Little London Whispers,,No
7357397765,Little Lifelong Learners,,No
14951266364,Little Grey Box,,No
14951320699,Little Green Spoon,,No
10128996519,Little Green Panda,,No
7357171101,Little Flea,,No
9032501321,Little Fawn Box,,No
9608384922,Little Farms,,No
7852478873,Little Dish,,No
9955725956,Little Discoveries,,No
7041470501,Little Creatures,steve@vamp.me,No
14950934837,Little Broken,,No
7357042210,Litness,,No
8822427730,LiteracyPlanet,,No
9800846511,Litecraft,,No
8871446845,Lite n' Easy,,No
8174974564,Lissomi,,No
7357097800,Lissette Calveiro,,No
14951269036,Lise Desmet,,No
7041413634,Lisboa Food & Wines Limtied,sales@vamp.me,No
14951306322,Lisamarie-Fitness,,No
14951233117,Lisakruger,,No
9771131141,Lisakoch,,No
10065593920,Lisaanckarman,,No
10358151035,Lisa Starchak Theme by SheShoppes,,No
9771119988,Lisa Scharff,,No
9771107248,Lisa Hahnbueck,,No
14951266579,Lisa Eldridge,,No
14951278715,Lisa Aisato,,No
9184475030,Liquidity-Eu,,No
9403001007,Liquidity Group,,No
9185039630,Liquidity Capital,,No
10430829149,Liquid Ideas,,No
12095567920,Liquefy,,No
7041477792,Lipton,gemma@vamp.me,No
7041878909,Lipsy London,nicholas@vamp.me,No
14951284036,LipstickandBrunch,,No
7041195096,Lipstick Queen,gemma@vamp.me,No
14951254908,Lippielust,,No
9771441238,LionsCat,,No
7041435944,Lionresources,,No
7041937020,Lionne,,No
9771116207,Lionflence,,No
9452748056,Lionfish,,No
8780747159,Lioness Fashion,,No
7041240209,Lion/ne,grant@vamp.me,No
7041451356,Lion&Lion,simon@vamp.me,No
7041240720,Lion in Digital,grant@vamp.me,No
7041179251,Lion Wings,,No
7041197484,Lion Pty Limited,,No
7041478072,Lion Nathan New Zealand,amyc@vamp.me,No
7041441548,Lion Beer - Australia,alexandra@vamp.me,No
14951346348,Lion & Loki,,No
7041374355,Lion & Lion Singapore,accounts@visualamplifiers.com,No
7041374358,Lion & Lion Malaysia,peiling@vamp.me,No
7041234309,Lion & Lion Indonesia,peiling@vamp.me,No
7041507405,Lion & Lion,,No
7154118972,Lion,,No
7357395983,Linzie Hunter,,No
7357191447,Linora Low,,No
9504048194,Linnworks,,No
8065147052,Linktree,,No
8703070093,Linksandmail,,No
7041177721,Links of London UK,nicholas@vamp.me,No
7041909265,Links of London Ltd,,No
7041239943,Links of London Hong Kong,ania@vamp.me,No
7352815744,Links Moving,,No
14951290021,Links Follow Us,,No
9181551675,LinkedIn,,No
7041982992,LinkedIn,,No
14950916117,Link Wealth Group,,No
10186993189,Linjer,,No
14951269665,Linh Pham,,No
8797139364,Lingoda GmbH,,No
7126177669,LingoAce,,No
7041568557,Lingble,,No
10152223101,Linenonme,,No
10053300566,Linen Mill Studios,,No
7041469260,Linen House Australia,emmaf@vamp.me,No
8367736436,Linen House,,No
7352748066,LineArgent,,No
14951287074,Lindyegalloway,,No
7041461000,Lindt UK,grant@vamp.me,No
7041422355,Lindt Chocolate Australia,amyc@vamp.me,No
7041964081,Lindt & Sprüngli USA Inc.,,No
7041953968,Lindt & Sprungli UK,,No
8065490782,Lindt,,No
9412312223,Lindsi Lane LLC,,No
14950976570,Lindsey Brooke Design,,No
7357160041,Lindsey,,No
14951232693,Lindsay Landis,,No
11528808215,Linden Staub,,No
8421270064,Linden Leaves,,No
7041373786,Linden Collection,aaron@vamp.me,No
8875076400,Lindblad Expeditions Holdings Inc,,No
9771133328,Lindarella,,No
9771128602,Lindapfeiffer,,No
10065596741,Linda-Marie Nilsson Powered by Quickbutik,,No
9771124541,Linda loves,,No
9403976704,Linda Meixner,,No
14950894390,Linda Indergand,,No
9771141907,Linda Hesse,,No
14950901593,Linda Fäh,,No
7357084465,Linda D.,,No
14951242496,Lincolnparkminute,,No
7041570340,Lincoln National Corporation,,No
10136831896,Linasha,,No
7357153367,Lina Ortega,,No
9771126829,Lina Mallon,,No
9955051831,Lina Jakobi Log out,,No
10065596738,Lina Ekh,,No
11528227984,LinBergmann,,No
9101508100,Limoncello weddings,,No
9973773077,Limitlesswarrior,,No
9538603540,Limeagency,,No
7041234738,Lime UK,grant@vamp.me,No
10358115867,Lime House,,No
8448827973,Lime Crime,,No
14951244657,Lilylife,,No
7913797766,Lily's Kitchen,,No
8734095168,Lily Pad PR,,No
9101591706,Lily Montasser,,No
7041392443,Lily Loves Pearl,gemma@vamp.me,No
14950891126,Lily Like,,No
8656291463,Lily & Roo,,No
11528669076,Lily & Louis,,No
7352770971,Lilsunshinecollections,,No
9771096177,Lillygrafie,,No
9101456454,Lillebælt Tamilsk Musikklub,,No
10358022688,Lilijeanberry,,No
14951293026,Lilie Bakery,,No
11527741059,Lilamontgomery,,No
9770936340,Likeyaa,,No
11528671122,Likekind,,No
9160038798,Likegloo,,No
7352763008,Likeable Creative,,No
7357105508,Like Food,,No
11528915291,Lighttravelsfaster Inc,,No
7357399616,Lights Of oman,,No
7041497110,Lightricks,,No
10150335261,Lighton,,No
8531314460,Lighthouse Independent Media Pte,,No
8933254218,Lightfoot Wines,,No
7041239856,Lightfoot Travel,peiling@vamp.me,No
7041973672,Lightfoot Travel,,No
7041496592,Lightbox Lab Grown Diamonds,courtney@vamp.me,No
7357191500,LightBros,,No
14951299687,Light Love & Lace,,No
10568369693,Lifewithwenty,,No
7357140051,Lifewithmelissa,,No
10066314287,Lifewave,,No
7357067626,Lifetailored,,No
14950943071,Lifestyle Spot,,No
9771133337,Lifesaver,,No
9101753517,Lifepack.id,,No
9101451571,Lifeofmaart,,No
11559473732,Lifeofbeti,,No
14951285122,LifeofAlley,,No
7041535340,Lifeessentials,,No
10147133733,Lifedance,,No
14951233056,Lifebyher,,No
7041973654,Lifebox Food,,No
7041401494,Lifebox Food,courtney@vamp.me,No
14950887605,LifeWithBugo,,No
9771139497,Life to go,,No
9249764422,Life of a Medic,,No
14951248738,Life of Pikelet,,No
14951289353,Life On-a-banjo Theme Designed by pipdig,,No
8358105734,Life Interiors,,No
8065421605,Life Health Foods,,No
10292506376,Life Changing Fitness,,No
14950901271,Life As A Strawberry,,No
10066345833,Life After Grind >>>,,No
8962296624,Life & Work Design Co.,,No
8460823895,Liessshy,,No
9101527450,Liesellove,,No
14951282240,Liekeland,,No
7357035414,Lids Harper,,No
7041393319,Lidl UK,grant@vamp.me,No
7041241189,Lidl,,No
7357097648,LickYourPhone,,No
8712201236,Lick Home,,No
11147775067,Lick,,No
9101552403,Licenses Powered by Webflow,,No
14950984864,Librero,,No
11528669314,Libertytheagency,,No
7041537095,"Liberty town Co.,Ltd.AllRights Reserved",,No
8542082727,Liberty Wines,,No
8117541693,Liberty Global,,No
7041933079,Liberty,,No
14951272290,Libero,,No
7352815737,Liberation Music Pty Ltd,,No
14950901873,Libeo,,No
8444557707,"LiB, Inc.",,No
8461216913,Lgpharma,,No
7041965369,Lg-One,,No
14950931263,LeyvaBeauty,,No
7041574785,Lexus KSA,,No
8043291962,Lexus,,No
8920679575,Lexington Communications,,No
14950916229,Lexie Alford,,No
10358136443,Lexi Mars,,No
14951331456,Lexi Laine,,No
14951323037,Lexandpark,,No
9538594123,Lewis Spears,,No
7041972632,Lewis PR,,No
14950902566,Lewis Mocker,,No
7041878057,Lewis,,No
10053335339,Lewes District Council,,No
14951254087,Lewel,,No
7041442846,Levro Foods Pte Ltd,accounts@visualamplifiers.com,No
7041470640,Levro Foods,accounts@visualamplifiers.com,No
7041882125,Levi's,,No
7041867642,Levi's,,No
7041477494,Levi's,gemma@vamp.me,No
7041486861,Levi Strauss Asia Pacific Division Pte Ltd,accounts@visualamplifiers.com,No
7041207734,Levi Strauss & Co. UK,grant@vamp.me,No
7041505588,Levi Strauss & Co UK,jordan@vamp.me,No
8780747161,Levi Strauss,,No
14950927418,Levi Jacobs,,No
14950949403,Levi Caleb Allan,,No
9912451503,Leverate Media Asia,,No
7041559169,Levela,,No
7041470767,Levela,atsushi@vamp.me,No
12471007853,Level99,,No
7357191507,Level Shoes,,No
11437072516,Level Beverages,,No
14951284599,Letterinpine,,No
10510276767,Letsinfluence,,No
9626567775,Letsgoliveshopping,,No
8415971208,Letsfaceit Nordic Oy,,No
14951266366,Letsdrinktothatgame,,No
7042015783,LetsTango.com,,No
7041878581,LetRef,,No
7246555459,Let's Do This,,No
14950902307,Let's Be Influenced,,No
7041936168,Lestrangelondon,,No
14804609610,Lesmoustachusenvadrouille,,No
9278425162,Lesmoonwalkers,,No
10358054988,Leslie Haas Made by The Growth Company,,No
14951289093,Leslie Amon,,No
7041945965,Les vergers Boiron,,No
14951259050,Les babioles de Zoé,,No
7357171209,Les Roches,,No
14951269485,Les Others,,No
8901964922,Les Lunes,,No
8504757667,Les Eaux Primordiales,,No
7357122440,Les Créatonautes,,No
8933176674,Lerida Estate,,No
11528177026,Leopolddutrey,,No
9955730787,Leonie-Beck,,No
14951278463,Leonie Sarah,,No
9187675685,LeonettaBeauty,,No
7041557387,Leon Restaurants,,No
7357035388,Leointhegarden,,No
7041479473,Leo Burnett UAE,lora@vamp.me,No
7041935928,Leo Burnett London,,No
7041487011,Leo Burnett - UK,nicholas@vamp.me,No
7041198657,Leo Burnett,,No
7041974279,Leo Bancroft Salon,,No
10120174953,Lenus eHealth,,No
8933276228,Lenton Brae,,No
7041440924,Lenstore.co.uk,grant@vamp.me,No
7041453466,Lenstore.co.uk,,No
7041454418,Lenovo,peiling@vamp.me,No
14951278177,Lennarts & de Bruijn,,No
10514288806,Leniswords,,No
14950971449,Lenialistudios,,No
14951272228,Leni Ali,,No
7041479430,Lending Works UK,grant@vamp.me,No
7041946468,Lending Works Limited,,No
14950928266,Lenas Kitchen,,No
8065533044,Lenard's Chicken,,No
9771139493,Lenakonnertz,,No
7241894733,Lemonilo,,No
10053351291,Lemongrass Marketing,,No
14951258698,Lemonade Digital,,No
10114329913,Lemonade,,No
14951312015,Lemon Tree Music,,No
14951232398,Lemon & Birch Creative,,No
10066332508,Lemon,,No
14951348883,Lekker en Simpel,,No
10358115999,Leiydipity,,No
7316509258,Leisurepass Group,,No
7041553511,Leisure Pass Group,,No
7041460877,Leisure Pass Group,grant@vamp.me,No
7041479700,Leisure Inn Plus,alexandra@vamp.me,No
7041434206,Leisure Inn,alexandra@vamp.me,No
8780786040,Leinaandfleur,,No
9404058220,Leighcampbellcreative,,No
7041470729,Leica UK,grant@vamp.me,No
7041880604,Leica Camera AG,,No
14950933901,Leia SFEZ,,No
7352738466,Lei Lady Lei,,No
9955682855,Legs Of Steel,,No
8504887575,Legology,,No
7041432838,Legoland Malaysia,accounts@visualamplifiers.com,No
7041205869,Lego UK,grant@vamp.me,No
7041178032,Lego Singapore,peiling@vamp.me,No
7041207052,Leggo's,steve@vamp.me,No
7852470042,Leggiero,,No
7041525077,Legal Vision Pty,,No
7041241727,Legal & General Group plc,,No
7041879405,Legal & General,grant@vamp.me,No
7352871056,Legacy Edge,,No
7352738458,Legacy Communications,,No
15340290634,Lefty,,No
7357055002,Leftfieldleisure,,No
14950949378,Left Profile,,No
8307008387,Leeuwin Estate,,No
7352805779,Leeson Media International,,No
7041234736,Leesa Sleep UK,grant@vamp.me,No
7042016032,Leesa,,No
14951268639,Leeroynew,,No
14951286379,Leeleedraws,,No
7357112102,Leela Sule,,No
8631459601,Leecooperbrands,,No
7041206592,LeeWrangler Hong Kong Limited,peiling@vamp.me,No
14748877592,Lee-Clarke,,No
14951314057,Lee Samantha,,No
7357105440,Lee Rachel,,No
10066311969,Lee O'Brian,,No
8411482294,Lee Mathews,,No
7041871362,Lee Kum Kee Company Limited,,No
7041454204,Lee Kum Kee Company Limited,,No
7041488436,Lee,gemma@vamp.me,No
7176470101,Ledger,,No
10190537526,Ledelicia,,No
7041578636,Ledbury,,No
7041451102,Ledbury,jordan@vamp.me,No
9674459702,Leblogdemadameb,,No
9101468783,Lebanese International University,,No
7216333328,Learning Links,,No
7041887119,Learn Set Go!,,No
8971497130,LeapFrogger,lucy@vamp.me,No
7357035350,Leannecole,,No
14951259510,Leanne Lim-Walker,,No
14951317819,Leanne Ford Interiors,,No
14950942998,Lean Timms,,No
7041422945,Lean Cuisine,steve@vamp.me,No
7357111979,Leah Johnsen,,No
10187460618,Leah Itsines,,No
7041555851,Leagas Delaney Contact,,No
9701834259,Leafelinesvision,,No
14951275321,Leaf,,No
9070134871,LeadSense,,No
7352854677,Le-Company,,No
9101474076,Le Trader du Dimanche,,No
8780700958,Le Tote,,No
7041195079,Le Tan,gemma@vamp.me,No
14951283795,Le Repère des Belettes,,No
8408999981,Le Petit Olivier,,No
14950893381,Le Petit Florilège,,No
8080599937,Le Pear Societe,,No
14951256614,Le Monde Sauvage,,No
8137675940,Le Meridien,,No
14951232107,Le Marchand d'Oublis,,No
7041955470,Le Labo Fragrances,,No
7041459358,Le Labo,grant@vamp.me,No
14951281797,Le Garage TV,,No
7357042198,Le Fashionaire,,No
7041240577,Le Creuset UK,grant@vamp.me,No
7041526051,Le Creuset U.K. Limited,,No
7041569975,Le Creuset,,No
14951313826,Le Coffee Ride,,No
7041216275,Le Chocolat Alain Ducasse,grant@vamp.me,No
7357084316,Le Big Trip,,No
14951258955,Laís Schulz,,No
14950927681,Laëtitia,,No
14950949268,Lazy Kat,,No
7103440958,Lazada,,No
10358122926,Layering Contrast,,No
14951233197,Layahheilpern,,No
8933176675,Lawson’s Dry Hills,,No
7041968727,Lawson,,No
7041937947,Lawson,,No
7357035343,Laws of Style,,No
10053335336,Lawrence-Of-London,,No
7357171205,Lawrence Creative,,No
11528612535,Lawlor Technologies,,No
14950915205,Lawless Jakarta,,No
14950934382,Lavinia Guglielman,,No
8933276226,Lavinalifestyle,,No
7357140088,Lavina,,No
7041434141,Lavazza UK,grant@vamp.me,No
7041233211,Lavazza Coffee,karl@vamp.me,No
7041450774,LavAzza Singapore,accounts@visualamplifiers.com,No
14950923135,Lauryn Lately MinaLite theme by,,No
15364337002,Lauriedouceur,,No
14951232383,Lauren♐,,No
10807160845,Laurenmurrayphotography,,No
14951253560,Laurence Revol,,No
14951244679,Laurenbongiorno,,No
14951228304,LaurenKate,,No
7357399578,Lauren-Nicole,,No
7357111964,Lauren Vickers,,No
9538630913,Lauren Simpson Fitness,,No
14951266321,Lauren Nicole,,No
14951332362,Lauren Liess,,No
14951295513,Lauren Johnson,,No
7041479310,Lauren Hughes,grant@vamp.me,No
14950915075,Lauren Hannaford,,No
9538611518,Lauren Elloise,,No
8861133089,Lauren Carmen,,No
7357054862,Lauren Bath,,No
14951223846,Lauren Aston Designs,,No
14951326648,Lauren,,No
9957342275,Lauredns,,No
8460862595,Lauraswingler,,No
14951334549,Laurastravl,,No
14951277234,Laurangelia,,No
10358094375,Lauranfotografia,,No
9404004130,Lauralamode,,No
9771102753,Laurainpictures,,No
15243414174,Lauracolinas,,No
7357399589,LauraMelhuishSprague,,No
9771139590,LauraLindemann,,No
14951311953,Laura's Bakery,,No
14951283817,Laura Wells,,No
9771096173,Laura Truszkowski,,No
8451390296,Laura Stupple,,No
9771137449,Laura Seiler,,No
7357111956,Laura Rozana,,No
9362800694,Laura Ronnie,,No
9771107237,Laura Philipp,,No
14951345664,Laura Pausini,,No
7041517390,Laura Mercier Cosmetics,,No
7041374517,Laura Mercier (Shiseido Group),belen@vamp.me,No
14951228236,Laura MacDonald,,No
9771131154,Laura Herde,,No
7357035383,Laura Goodwin,,No
9771122308,Laura Dijkslag Fotografie,,No
14951293544,Laura Chiari,,No
9771107234,Laura Catrinella,,No
14951253354,Laura Breiling,,No
14951244443,Laura Blair,,No
7357074978,Laura,,No
9101484861,Laura,,No
14951284568,Laura,,No
7357171111,Launeden,,No
7041451342,Laundrapp,ryan@vamp.me,No
7041517596,Launchpilots Limited,,No
14755553182,Launchmybusiness,,No
14950902058,Launch-Digital,,No
11528177984,Launch Advisory Pty,,No
7041946494,Launch,,No
7357397668,LaughaLaughi,,No
7357074961,Laugh Travel Eat,,No
9101550513,Laufschule,,No
9771144115,Laufraum,,No
7041497858,Latzio,,No
7041568028,Latitude Financial Services,,No
7041413560,Latitude Financial Services,adam@visualamplifiers.com,No
10090715283,Latimer,,No
7357153323,Latifitness,,No
9101456783,Latfromodels,,No
7041955703,Laterooms,,No
14951254824,Last Line LLC,,No
14950894192,Last Ingredient LLC,,No
14950894214,Lasisters,,No
14951279121,Lashfilter,,No
10164950939,Las Iguanas,,No
7041442725,Larsson & Jennings UK,grant@vamp.me,No
7041555803,Larsson & Jennings,,No
14950928454,Lars Zachariassen,,No
14950927753,Larkspur Vintage,,No
7042038536,Lark Distillery,,No
7041232794,Lark & Berry,ryan@vamp.me,No
9904311080,Larissaiapichino,,No
7357067605,Lareese Craig,,No
14951358280,Laravioletta,,No
9770921628,Laracallon,,No
9538531641,Lara D Music,,No
14951304763,Lapanificatricefolle,,No
11528642140,Lanzhou University,,No
7041508895,Lansons,,No
7041450871,Lansons,grant@vamp.me,No
7041551386,Lanolips Pty,,No
7041451927,Lanolips,amyc@vamp.me,No
8933254228,Langmeil Winery,,No
8932760417,Langhorne Creek,,No
7041577884,Langham Hotels International Limited,,No
11528078236,Laneway Liquor,,No
7041496673,Laneige,alexandra@vamp.me,No
9587914101,Lane Neave,,No
7041953852,Lane Crawford,,No
10053385314,Landng,,No
10190517915,Landmarkgroup,,No
7041496988,Landmark Group,,No
14951281775,Landescape,,No
7381282126,LandX,,No
7153980305,Land Transport Authority,,No
7041176850,Land Rover Range Rover,adam@visualamplifiers.com,No
7041879732,Lan Kwai Fong Group,,No
7358559271,Lamudi,,No
14951341985,Lampoon Group,,No
7041576803,LampLight Analytics,,No
7357084419,Lamourinnocent,,No
9771105288,Lamicas,,No
11527740944,Lamicall,,No
9635180927,Lamborghini,,No
9770936326,Lambauerentertainment,,No
8497560068,Lamazuna,,No
7041392809,Lals Group,karl@vamp.me,No
9718781006,LalooLalang,,No
9504535192,Lalista,,No
8504140125,Lalique,,No
9904252805,Lalenetta,,No
7352738113,Lalcôvi,,No
14951311385,Lala Social Club,,No
7268534968,Lakuuu,,No
7987986834,Lakeland Cosmetics,,No
9031368743,Lake Wanaka Tourism,,No
14951268980,Lake Shore Lady,,No
8932750777,Lake Breeze Wines,,No
8647942191,Laithwaites Wine,,No
7041460238,Laithwaite's Wine UK,grant@vamp.me,No
7041946539,Laithwaite's Wine,,No
7352729521,Lairom,,No
7357122456,Laila Loves,,No
10358026291,Laidbacks,,No
7041917766,Lahra Carey Media & Communications,,No
7725563766,Lagi Kreatif,,No
7041498415,Lagardère Sports,,No
7357272847,Lady Writes,,No
14951299374,Lady Startup,,No
7041392902,Lady Jayne,gemma@vamp.me,No
14950919284,Lady Goldapple,,No
7357191433,Lady Drewniak,,No
7357067620,Lady Baltazar,,No
7357042092,Ladies Finance Club,,No
7041433447,Laderach Chocolatier Suisse,tariq@vamp.me,No
6755210918,Ladelle,,No
7041885977,Lacuna Agency,,No
8871467615,Lactalis Australia,,No
7041524617,Lacoste,,No
7041232914,Lacoste,karl@vamp.me,No
7041217055,Lacoste,gemma@vamp.me,No
8341212427,Lacoquetakids,,No
8780779630,Lack of Color,,No
7352863549,Laceeze Ltd,,No
10358082876,Lace and Sparkles,,No
10358186398,Labyrinthmedia,,No
9757105324,Labs,,No
8441481745,Laboratorios BABÉ,,No
13807095060,Laboratoires SVR,,No
7352797352,LabelUp,,No
8057396797,Lab66 Asia,,No
7357395844,Lab Muffin,,No
7041941167,LaGaia Unedited,,No
7041443132,LaGaia Unedited,emmaf@vamp.me,No
14951288240,La-Voyage,,No
14951242553,La Vie en Blonde,,No
14950933889,La Vie Bohème,,No
8862587016,La Vera Kids,,No
7041468761,La Roche-Posay,gemma@vamp.me,No
7041413542,La Roche Posay (L'Oreal UK),grant@vamp.me,No
7041453684,La Redoute,,No
7041442467,La Prairie Group,alexandra@vamp.me,No
7041488926,La Prairie Group,,No
7041215366,La Prairie Group,sales@vamp.me,No
7041928115,La Prairie,,No
8147821409,La Perla,,No
9251611814,La Patt'Enchantée,,No
7357176643,La Mouette,,No
7041513569,La Mer,,No
9401164641,La Mer,,No
7041432088,La Mer,sales@vamp.me,No
7041374306,La La Lab Uk,grant@vamp.me,No
7357153308,La Grenadine ⚯͛,,No
7357395874,La Gomme,,No
14951314564,La Fiancée du Panda,,No
7041177923,La Carlotena,grant@vamp.me,No
14951228010,La Boca,,No
9771111729,La Blonde,,No
8504784049,LYMA Life,,No
8440928288,LYKO,,No
8447699787,LYKO,,No
15299868730,LWIG:Look What I Got,,No
7041536335,LVMH Watch & Jewelry,,No
7041197133,LVMH WATCH & JEWELLERY AUSTRALIA PTY LTD,gemma@vamp.me,No
7041216938,LVMH UK,grant@vamp.me,No
7041469617,LVMH Perfumes & Cosmetics Hong Kong,ania@vamp.me,No
7041477391,LVMH PERFUMES & COSMETICS GROUP PTY LTD,gemma@vamp.me,No
7041461373,LVMH,,No
8456836257,LVMH,,No
8497432873,LVMH,,No
7041870097,LVMH,lora@vamp.me,No
8497533087,LVMH,,No
14958595096,LVLY,,No
7352780625,LUXit,,No
7041925995,LUXURY CARD,,No
7041540881,LUXICO,,No
7041392567,LUX,gemma@vamp.me,No
7041393728,LUSH Cosmetics UK,grant@vamp.me,No
8398103977,LUSH,,No
7041158678,LUSH,gemma@vamp.me,No
7041489156,"LUMIERE Co.,Ltd",,No
7295423115,LUMENE Oy,,No
9771119984,LUISE,,No
7041972279,LUIGI LAVAZZA SPA,,No
7041974388,LUIGI LAVAZZA SPA,,No
7041461402,LUCOZADE RIBENA SUNTORY LIMITED,,No
14951351721,LUCKY B PTY LTD,,No
9101527591,LT Iconic Agency,,No
7041897059,LT Heyday,,No
7041479588,LSE Retail Group,grant@vamp.me,No
7352772017,LSE,,No
14950920314,LSA MANAGEMENT INC.,,No
7041423679,LOVESPACE UK,grant@vamp.me,No
7041990919,LOVESPACE,,No
7851975045,LOVE AND FLAIR,,No
7357395974,LOUISA GRACE,,No
14950930718,LOUIS-NICOLAS DARBON,,No
7041435394,LOUIS VUITTON,,No
8780855102,LOUENHIDE,,No
9508554505,LORINSKA,,No
9101544026,LOPPI.se,,No
7041909134,LOOTAH,,No
14951295405,LOOB Holding Sdn Bhd.,,No
14951292951,LONDON EATER,,No
8339583108,LOEWE,,No
7041571183,LOCUS-T SDN BHD.,,No
14951380316,LOCOMOTION,,No
7352846982,LOCALIIZ,,No
6857559186,LOCAL 2U,,No
7352780610,LOCAD,,No
11528999940,LO PROGENY,,No
10053402481,LNYDP,,No
7706203233,LNX GLOBAL,,No
15446440102,LNMIIT,,No
9131614538,LNDR,,No
11528177509,LMS THE BRAND,,No
7079646606,LMB Management,,No
10358059682,LLC Mail.Ru,,No
7041217180,LK Bennett UK,grant@vamp.me,No
7041957042,LIWA TRADING ENTERPRISES,,No
10065291044,LIVY,,No
14951275309,"LIVVYLAND, INC.",,No
7683369514,LIVE-R,,No
7358196375,LITTLE MISS BENTO,,No
7041519792,LITMUS,,No
14951302912,LITA LEWIS,,No
7357153359,LISH Creative,,No
9771126820,LISASEIBOLD.com,,No
14950893318,LISA GERMANEAU,,No
14950890525,LISA DAWSON,,No
14950887587,LIS The Agency,,No
7041443072,LIRIKOS,alexandra@vamp.me,No
9798752513,LIONTREE,,No
10358021893,LINKDETAILS,,No
14950878003,LINH NILLER,,No
9770921728,LINA,,No
14951228286,LIHN official site,,No
15401518617,LIFE Pharmacy,,No
7357084312,LIFE COACH SAM,,No
9399161873,LIDDELL,,No
8358294407,LIBERTINE PARFUMERIE,,No
7357075015,LIAN GALLIARD,,No
8504796982,LH cosmetics,,No
7041402393,LG Electronics,amyc@vamp.me,No
7041953599,LG Electronics,,No
14951284094,LEX WEINSTEIN,,No
14951268782,LEO Promotions Srl,,No
8411767809,LEO & LIN,,No
8797147919,LENOX GmbH & Co. KG,,No
9101605773,LENNART PAGEL,,No
7597859922,LEMON LUNAR,,No
7706329776,LEIALAUREN,,No
8460918455,LEI LEI CLAVEY,,No
9101585813,LEHMANN MGMT,,No
7041392458,LEGO,ryo@vamp.me,No
14950891553,LEBERSORGER MEDIA,,No
7357140089,LEANNE EVERETT,,No
8780630924,LE BENT,,No
10147019568,LCK Productions,,No
11030090582,LCDIGITAL,,No
7041923693,LC Waikiki,,No
10066342680,LBC Express Ltd.,,No
9101543988,LAZY DISCO,,No
7357067645,LAYLA KARDAN,,No
7041958182,LAW Creative,,No
7041494900,LAW Creative,grant@vamp.me,No
14950922576,LAUREN WEBSTER,,No
14951276335,LAURELLA,,No
7357042211,LAURA GABRIELLE,,No
14951236102,LAURA BERGER,,No
9771128597,LASCHET MEDIA,,No
7041435270,LARTE Caffe & Ristorante,,No
8711927423,LAPP the brand,,No
10053382791,LANZAROTE HOLIDAY VILLAS LIMITED,,No
7041956007,LADbible Group,,No
7352763004,LACSON RAVELLO,,No
9859625296,LABS Group,,No
7041532013,LAB CONCEPT LIMITED,,No
7357399561,LA PENDERIE DE CHLOE,,No
10358016770,LA COLONIAL SHIPPING,,No
7352780619,"L3Harris Technologies, Inc.",,No
8710406508,L2E Film Productions,,No
7041877870,L.K.Bennett,,No
8420643881,L.A. GIRL COSMETICS,,No
14951278963,L'ultima Fetta,,No
7041471012,L'oreal Philippines,accounts@visualamplifiers.com,No
7041205942,L'oreal Hong Kong Ltd. (urban Decay/ Shu Uemura),sales@vamp.me,No
7041486642,L'oreal Hong Kong Ltd. (Giorgia Armani),sales@vamp.me,No
7041158471,L'oreal,karl@vamp.me,No
14951303558,L'encrerie Marine,,No
7041503291,L'Oréal Hong Kong Limited,sales@vamp.me,No
7041955087,L'Oréal,,No
7041923182,L'Oréal,,No
7041423158,L'Oreal Malaysia,accounts@visualamplifiers.com,No
7041487922,L'Oreal Luxe - Urban Decay,steveno@vamp.me,No
7041486382,L'Occitane Singapore,accounts@visualamplifiers.com,No
7041477917,L'Occitane,gemma@vamp.me,No
7041542300,L'OCCITANE,,No
7041413223,L'Estrange London,jordan@vamp.me,No
8301222668,L'ENVERS,,No
7041460243,L'Bardi,gemma@vamp.me,No
14950914859,L'Agence Lisboa,,No
10066299402,L&K Saatchi & Saatchi,,No
7041235786,L&A Social Media,,No
7041234721,L&A Social,gemma@vamp.me,No
8605819238,Kōkako Organic Coffee,,No
14951311267,Künstlermanagement Uwe Kanthak,,No
10358041714,Kyung Hee University,,No
7352771615,Kyschools,,No
7041530631,Kyros Mobile,,No
14951306553,Kyra TV,,No
15419081382,Kyososhien,,No
7041235579,Kyodoag,,No
8358453867,KyoChon Malaysia,,No
14951259043,Kym Grimshaw,,No
14950949409,Kylie Gilbert,,No
7357259397,Kylie Eyra,,No
7357191485,Kyleigh McCollam,,No
7356401010,Kyle Kotajarvi,,No
14950869420,Kyle Galvin,,No
14769026086,Kwcyoga,,No
9538512816,Kwame Duah,,No
9650933632,Kwai,,No
11528230957,Kvhrw,,No
8341087274,Kuyichi,,No
